,v_ego,line_left,line_right,d_target,v_target,act_lon_ego,act_lat_ego,line_left_target,line_right_target,act_lon_target,act_lat_target
9.120000000000001,20.574055957885914,1.600822589701963,-1.6054101043585616,28.76845140157073,21.90279909719043,d,fl,1.4522983660000945,-1.75393432806043,c,fl
9.13,20.50724203178634,1.5304463646407958,-1.5682688404805323,28.776167470435325,21.860382970757804,d,fl,1.5287127898572956,-1.5700024152640324,c,fl
9.14,20.57526239065388,1.5368470109851697,-1.5885339120995867,28.945686372714782,21.892352874213877,d,fl,1.6733527384785454,-1.452028184606211,c,fl
9.15,20.649035939142948,1.524413383390362,-1.6377065823174748,28.852308382628497,21.87108683079593,d,fl,1.6398126261606372,-1.5223073395471995,c,fl
9.16,20.631386831671183,1.5264571746815283,-1.5881066945320903,28.735443351392536,21.84647106117709,d,fl,1.5696225782500237,-1.544941290963595,c,fl
9.17,20.597453479945866,1.527375483259362,-1.4998925984058913,28.790160051547183,21.852107131851547,d,fl,1.609444682130007,-1.4178233995352463,c,fl
9.18,20.49103029798139,1.5083001941482281,-1.5833051682866655,28.684759882765906,21.90247949090251,d,fl,1.615940190843877,-1.4756651715910165,c,fl
9.19,20.50110514114111,1.580389169871668,-1.5513821302590198,28.88340810367965,21.932728302574553,d,fl,1.7080194916520093,-1.4237518084786787,c,fl
9.200000000000001,20.42771721393365,1.5305037164179967,-1.593652901358326,28.799654003332247,21.812509840660237,d,fl,1.6140480092553764,-1.5101086085209463,c,fl
9.21,20.402853654394054,1.5326249084726629,-1.556003491810365,28.8444091733186,21.812038923519996,d,fl,1.6279837017722503,-1.4606446985107775,c,fl
9.22,20.428536630089653,1.5343165911938952,-1.528318648458262,28.737817341606213,21.83234371994822,d,fl,1.661928783852887,-1.4007064557992703,c,fl
9.23,20.453062556883395,1.442082195623765,-1.5321353154172128,28.67622387958684,21.821356216580636,d,fl,1.4128817821015527,-1.5613357289394252,c,fl
9.24,20.42406042301262,1.4181649675711288,-1.514896674912357,28.749802258336107,21.82665760279225,d,fl,1.3443679102855595,-1.588693732197926,c,fl
9.25,20.4609455723398,1.5209715203544885,-1.4878190699381817,28.853990876003873,21.779315192178913,d,fl,1.5194407696866752,-1.489349820605995,c,fl
9.26,20.498353759782773,1.5341188182914423,-1.5359013187887658,28.877884975194448,21.775886394093728,d,fl,1.5423486620373283,-1.5276714750428797,c,fl
9.27,20.47393528355402,1.5365880411562107,-1.523863928470938,28.78112437552824,21.905860392723426,d,fl,1.5798508161562428,-1.480601153470906,c,fl
9.28,20.47144929698945,1.4547957382266832,-1.633039287992318,28.82527221350513,21.857523307339594,d,fl,1.5004554166130137,-1.5873796096059873,c,fl
9.290000000000001,20.488252882819427,1.4775812770322272,-1.5519670370372354,28.959422910608115,21.83190350263751,d,fl,1.5146040710431168,-1.5149442430263458,c,fl
9.3,20.46772269146007,1.4297121369120422,-1.642147633097514,28.957517148478615,21.81180777646314,d,fl,1.3821898886672759,-1.6896698813422804,c,fl
9.31,20.383854734889393,1.4500789572844919,-1.5383243584510176,29.070771263055317,21.851928299952682,d,fl,1.3096801399825593,-1.6787231757529502,c,fl
9.32,20.42786602881375,1.4835799791375193,-1.5686171283628956,29.018568277540414,21.87734531208798,d,fl,1.3451514176979342,-1.7070456898024806,c,fl
9.33,20.360999460860693,1.490008821253031,-1.603020437943085,28.958443347366284,21.856055926881158,d,fl,1.3686021630104797,-1.7244270961856363,c,fl
9.34,20.256481159638483,1.5750439613456537,-1.6327921783646762,28.96939965808494,21.847513764708754,d,fl,1.3622680268695482,-1.8455681128407817,c,fl
9.35,20.26186035337155,1.5121801242469168,-1.5716758739633927,28.97906594227822,21.897053977294483,d,fl,1.327723022523779,-1.7561329756865307,c,fl
9.36,20.210639842209428,1.4745076525555298,-1.5362049018129893,29.061030716694923,21.900988924299046,d,fl,1.1542778787636814,-1.856434675604838,c,fl
9.370000000000001,20.326414813499387,1.4868830297000846,-1.5210327002036295,29.154132604553165,21.88068808997097,d,fl,1.175404687079701,-1.832511042824013,c,fl
9.38,20.326249125900816,1.4413696054335918,-1.5221660832896382,29.078349813047154,21.964182075385718,d,fl,1.1029119642973408,-1.8606237244258892,c,fl
9.39,20.31768788094293,1.4234900373132269,-1.4768666705970694,29.030728379572487,21.94918229812306,d,fl,1.1736044728161672,-1.726752235094129,c,fl
9.4,20.267577890606205,1.411108358168439,-1.5327460574777694,29.030469977358738,21.98686688728342,d,fl,1.1730025646314854,-1.7708518510147229,c,fl
9.41,20.335089069298974,1.372862062475389,-1.4940361190887457,29.081775277196986,21.965724876344254,d,fl,1.107490274586471,-1.7594079069776636,c,fl
9.42,20.33626716188191,1.4670185654819523,-1.5154661559374658,29.18359485494491,21.910282387587003,d,fl,1.2924044189719495,-1.6900803024474687,c,fl
9.43,20.356391445397264,1.4800388108476477,-1.5062211217827528,29.06287379494703,21.846847014731033,d,fl,1.2399549868113888,-1.7463049458190116,c,fl
9.44,20.31499758370311,1.483893455610405,-1.538251385931718,29.006776753456773,21.839730738106013,d,fl,1.2659565941245399,-1.7561882474175832,c,fl
9.450000000000001,20.360654050477432,1.4407423344500188,-1.5286192050177214,29.043875764546968,21.83717095501697,d,fl,1.2807858330428792,-1.688575706424861,c,fl
9.46,20.310219968416472,1.5069766224984331,-1.5990624838285876,29.207768301226274,21.80449171504121,d,fl,1.390101728324556,-1.7159373780024647,c,fl
9.47,20.347849181716033,1.515910298711357,-1.5894574243119766,29.143563607629268,21.834644991185943,d,fl,1.4232399318429303,-1.6821277911804033,c,fl
9.48,20.386743069510644,1.5314919115463637,-1.5335428846389005,29.276833092578347,21.841120865247024,d,fl,1.449172351895587,-1.6158624442896772,c,fl
9.49,20.430853395701156,1.4893538848118297,-1.5596956409623919,29.379677066174825,21.8171945542605,d,fl,1.4146831508734559,-1.6343663749007658,c,fl
9.5,20.410134664930307,1.4759036913515349,-1.612476255680257,29.282701845393063,21.842453032702927,d,fl,1.4080579970216287,-1.6803219500101632,c,fl
9.51,20.3740521084845,1.4968653514340158,-1.6671844606670951,29.254605325543697,21.82601600856849,d,fl,1.4861290813415378,-1.6779207307595732,c,fl
9.52,20.26058224245304,1.6254360342858412,-1.6616729353865394,29.249833477786094,21.825043251457398,d,fl,1.6304830757161157,-1.6566258939562648,c,fl
9.53,20.20705935434833,1.5747131213930368,-1.6142474268452867,29.20337021143494,21.770434622649482,d,fl,1.5386543768980154,-1.650306171340308,c,fl
9.540000000000001,20.199321421931103,1.6217825869578273,-1.5919314364217818,29.232590160681852,21.704813758720444,d,fl,1.6656840320182975,-1.5480299913613116,c,fl
9.55,20.297202178781884,1.55415600443011,-1.5788173442391418,29.224231569797702,21.694715434233924,d,fl,1.5690999583316763,-1.5638733903375754,c,fl
9.56,20.239736648227826,1.5268319127366614,-1.5904214208993288,29.427080076382456,21.72017192183272,d,fl,1.367505769393376,-1.7497475642426141,c,fl
9.57,20.225686727523602,1.4816774384219569,-1.6352936205102562,29.563492438208545,21.68737348997647,d,fl,1.3237787433800767,-1.7931923155521363,c,fl
9.58,20.268147624781104,1.4689890347468686,-1.5361019859847307,29.638911840998638,21.696928134498066,d,fl,1.33461528837557,-1.6704757323560293,c,fl
9.59,20.164668758926755,1.5021122922601533,-1.5744058333896043,29.570798477666568,21.731767506717315,d,fl,1.45236797415288,-1.6241501514968775,c,fl
9.6,20.18108122989504,1.4605058483481195,-1.4723520138151949,29.516303392445177,21.69942237557674,d,fl,1.4360960266596594,-1.496761835503655,c,fl
9.61,20.213123844748015,1.5437317336419156,-1.500418060405808,29.41103093860044,21.716933228194694,d,fl,1.5495192873421653,-1.4946305067055583,c,fl
9.620000000000001,20.134599252433883,1.5340610818119909,-1.4982190693031026,29.33120018145442,21.642406212607717,d,fl,1.486293851900744,-1.5459862992143494,c,fl
9.63,20.229743241334194,1.5949388405575742,-1.4590916688935291,29.406933376379815,21.632922401653282,d,fl,1.5802756079688247,-1.4737549014822786,c,fl
9.64,20.081245553481573,1.5680149402348869,-1.5008242266779868,29.37054405646746,21.735589576762212,d,fl,1.5474865442661139,-1.5213526226467597,c,fl
9.65,20.08115168461659,1.5110120527351671,-1.5241174237209252,29.423899362068887,21.65187643685161,d,fl,1.5832706629667104,-1.451858813489382,c,fl
9.66,20.155388309413592,1.5455780367489342,-1.5894043370517734,29.37241476958769,21.662931306370186,d,fl,1.7102776700197169,-1.4247047037809908,c,fl
9.67,20.11843011396207,1.4986522991722901,-1.56433147894022,29.45932049799328,21.75694943042746,d,fl,1.5735547690907685,-1.4894290090217417,c,fl
9.68,20.166282531486,1.5633970333656568,-1.5767283418119584,29.429498124768344,21.781779420423184,d,fl,1.6123717482347721,-1.5277536269428431,c,fl
9.69,20.11158904270033,1.5534156668813996,-1.522996515000463,29.488439974625333,21.753588209441958,d,fl,1.6530666305286403,-1.4233455513532223,c,fl
9.700000000000001,20.10989477767024,1.5571335551748782,-1.5065460756263773,29.33139201104146,21.71865015240755,d,fl,1.569385623826521,-1.4942940069747346,c,fl
9.71,20.02564604518669,1.4152542686491019,-1.5218455201794876,29.38011980864486,21.862887409743994,d,fl,1.459320959772175,-1.4777788290564144,c,fl
9.72,20.042890285469426,1.4962171243495126,-1.5115693802037764,29.476177179280924,21.950227408255145,d,fl,1.554370887401324,-1.453415617151965,c,fl
9.73,20.041964719415855,1.5016043224282811,-1.4724049415256533,29.48996304625381,21.870848081018302,d,fl,1.6929916498952344,-1.2810176140587,c,fl
9.74,20.12243059801391,1.4464043331381928,-1.5209521155663106,29.42626114955855,21.934931638705553,d,fl,1.573694878510728,-1.3936615701937753,c,fl
9.75,20.11751926966511,1.3958315485831396,-1.4760173844627447,29.410521584815747,21.88375819666841,d,fl,1.500061564360243,-1.3717873686856412,c,fl
9.76,20.088525435417573,1.4940183326497332,-1.4326732599609089,29.417917987845623,21.91135183454369,d,fl,1.6430458812079913,-1.283645711402651,c,fl
9.77,20.125046433176024,1.4405477986701125,-1.5410608890026463,29.4038873277232,21.98541097410116,d,fl,1.5616370698702378,-1.419971617802521,c,fl
9.78,20.062396981925314,1.474345747940268,-1.451591115250453,29.207071969401962,22.01093420130306,d,fl,1.6208092566610528,-1.3051276065296682,c,fl
9.790000000000001,20.095074349411043,1.4962759323755892,-1.4994386243044417,29.076119271676564,22.06332402506785,d,fl,1.5613912531955014,-1.4343233034845295,c,fl
9.8,20.17173812609201,1.4192602160260055,-1.6942515381665322,29.370218486865546,22.001787312655164,d,fl,1.5089153021487143,-1.6045964520438234,c,fl
9.81,20.12313591489966,1.4425776534867132,-1.6569763433067837,29.331303092830748,21.998097037595347,d,fl,1.4292154465965825,-1.6703385501969144,c,fl
9.82,20.03862471146263,1.460229594203444,-1.5649375402694357,29.27608849976367,22.032191684195652,d,fl,1.4894737941223508,-1.5356933403505288,c,fl
9.83,20.005757776317008,1.3768104892029949,-1.5197689125436902,29.17666342153857,22.083973588505003,d,fl,1.3160619870433825,-1.5805174147033025,c,fl
9.84,19.974436424230014,1.3994687669581036,-1.539163142534453,29.262576015929824,22.14319816613206,d,fl,1.3943985661836853,-1.5442333433088713,c,fl
9.85,20.051080075808773,1.3594971255386503,-1.5376340391664576,29.251863555837197,22.104087654410094,d,fl,1.3848746095342077,-1.5122565551709002,c,fl
9.86,20.043224671587595,1.3485688027385099,-1.5541819234784993,29.47416306335486,22.075075991079906,d,fl,1.4029017753197297,-1.4998489508972794,c,fl
9.870000000000001,20.100223130839492,1.3697476137356184,-1.5867107170852357,29.665859924277658,22.04012217281226,d,fl,1.3870515911474333,-1.5694067396734208,c,fl
9.88,20.142452072043383,1.3822555671601953,-1.5695950393068097,29.80157657462995,22.008852436215687,d,fl,1.4384855706896036,-1.5133650357774013,c,fl
9.89,20.101456054890804,1.4632586706762956,-1.5469056893496866,29.698968732402303,22.02330627059423,d,fl,1.4915083732437464,-1.5186559867822358,c,fl
9.9,20.109724630466708,1.4634715820901845,-1.5111110182444352,29.592293342866398,22.07548883384001,d,fl,1.505403926124458,-1.4691786742101616,c,fl
9.91,20.178012474263195,1.4344165051327307,-1.5181393223348212,29.523493187797143,22.01527672297533,d,fl,1.5082972651838555,-1.4442585622836963,c,fl
9.92,20.164570384348323,1.3799580022150746,-1.4878569566590185,29.749853287484317,22.014785957084055,d,fl,1.4761209490126557,-1.3916940098614374,c,fl
9.93,20.087135989469022,1.4985250058062656,-1.5290033385312511,29.81711012754305,21.953326113671526,d,fl,1.6564237552187404,-1.3711045891187763,c,fl
9.94,20.11495944566188,1.5259377281981052,-1.5254894679363353,29.91840305213548,21.989653551977284,d,fl,1.6416242074999639,-1.4098029886344767,c,fl
9.950000000000001,20.11293228116827,1.3925203293276285,-1.584433983861391,29.967721765582073,22.03742432877814,d,fl,1.4880878730006502,-1.4888664401883691,c,fl
9.96,20.12648763318867,1.4198501161054748,-1.5318031809301071,29.903614952067528,22.089042374141115,d,fl,1.5184444740541012,-1.4332088229814808,c,fl
9.97,20.113371560573853,1.4431220656217942,-1.4640078463554875,29.891171040284174,22.039962426411215,d,fl,1.5390152564687387,-1.368114655508543,c,fl
9.98,19.9928914108071,1.4618767521993155,-1.523101476799652,29.934920718152714,22.089140832432662,d,fl,1.4738581256645973,-1.5111201033343702,c,fl
9.99,19.907232933934914,1.445280843905453,-1.5479416864826963,30.07070255480919,22.14466158913704,d,fl,1.519956366599691,-1.4732661637884583,c,fl
10.0,19.993249203111453,1.4195600991317283,-1.6159465932711243,30.16248065924514,22.17707196714117,d,fl,1.5968846273427184,-1.4386220650601342,c,fl
10.01,20.117121120893977,1.3959505783939958,-1.6245793264687298,30.166512294825996,22.219957129280274,d,fl,1.5283631751287483,-1.4921667297339773,c,fl
10.02,20.021064964888545,1.4710560250729157,-1.5275093183561785,30.291511546135947,22.124971174472943,d,fl,1.5533268747920823,-1.4452384686370119,c,fl
10.03,20.010437889693154,1.3986020833725072,-1.5559446358880982,30.294911531776446,22.16198925270292,d,fl,1.512490548867821,-1.4420561703927843,c,fl
10.040000000000001,19.966545122885073,1.380592737539684,-1.5560910157755226,30.35100432974836,22.12235737011211,d,fl,1.4745318646796801,-1.4621518886355265,c,fl
10.05,20.05658886558371,1.461536409698822,-1.5926074799257044,30.37871639437513,22.178871540900932,d,fl,1.6231809651540459,-1.4309629244704805,c,fl
10.06,19.9375556022796,1.44821296418318,-1.6344299624786467,30.19859092088023,22.200575129091636,d,fl,1.5831487722806858,-1.4994941543811409,c,fl
10.07,19.826093055046623,1.4387574059418753,-1.6428767502680675,30.28500210544968,22.113256720236343,a,fl,1.5072795747678605,-1.5743545814420823,c,fl
10.08,19.92749305642539,1.3243976260336496,-1.5588709309451951,30.335418068819052,22.128474848992493,a,fl,1.3069043944210004,-1.5763641625578444,c,fl
10.09,19.9632197089937,1.3308472355571088,-1.5786420932480858,30.483284333206708,22.08726087398036,a,fl,1.2300485699361576,-1.679440758869037,c,fl
10.1,19.933859436997434,1.445420590540592,-1.5026037093842268,30.616603832584108,22.068553123422276,a,fl,1.4380689646082403,-1.5099553353165784,c,fl
10.11,19.98596136669414,1.5121224176719976,-1.4421629537355907,30.63750396134549,22.018735118077608,a,fl,1.3688177256942065,-1.5854676457133818,c,fl
10.120000000000001,20.034882047441904,1.6191442291011031,-1.5256018522201091,30.5572397763426,21.964020817150573,a,fl,1.3879319440030917,-1.7568141373181205,c,fl
10.13,20.04876407544037,1.5116270197544863,-1.5240314316487946,30.63668124541106,22.030655812058065,a,fl,1.4119518636930295,-1.6237065877102514,c,fl
10.14,19.97858936921845,1.5315594254086335,-1.6548412999735578,30.578256298477108,22.00191071531406,a,fl,1.4605108152633874,-1.7258899101188039,c,fl
10.15,19.93997312094271,1.4956060496263877,-1.5589346288849804,30.752556277685727,21.951575566932014,a,fl,1.4426415731135607,-1.6118991053978071,c,fl
10.16,20.03054990359634,1.4942373212040883,-1.6919602447971176,30.78936168792079,21.921768519630405,a,fl,1.391145413645041,-1.7950521523561649,c,fl
10.17,19.96081927446212,1.5623438349451289,-1.6653593779490834,30.74002092038914,21.94795978493821,a,fl,1.5145521788487954,-1.7131510340454168,c,fl
10.18,19.91429537330717,1.4977707197451469,-1.6951044056962707,30.657164199004143,21.902234413242784,a,fl,1.4552269487420382,-1.7376481766993794,c,fl
10.19,19.967197252841228,1.500404267598802,-1.6754303211395587,30.602074147628144,21.889514405167755,a,fl,1.4194644117723694,-1.7563701769659914,c,fl
10.200000000000001,20.040013294560094,1.5310218640591833,-1.641630625705855,30.712438599045353,21.87619738665133,a,fl,1.4642286735548757,-1.7084238162101628,c,fl
10.21,20.12206000027224,1.4745720227422676,-1.510018078536056,30.742377307565427,21.904560038788926,a,fl,1.3855234469449875,-1.599066654333336,c,fl
10.22,20.087686654885452,1.4978914385232889,-1.5392116533795492,30.7030724226263,21.906000034528756,a,fl,1.381091609891229,-1.6560114820116092,c,fl
10.23,20.00593604132936,1.5083071318920647,-1.5214409358790326,30.731986855288373,21.9979159053165,a,fl,1.4549100482975037,-1.5748380194735936,c,fl
10.24,20.082077527295077,1.4852953603095993,-1.4348289799224117,30.90365064137255,22.015790077655687,a,fl,1.3810452815529384,-1.5390790586790726,c,fl
10.25,20.08957693682605,1.4760907296503132,-1.4758658108605878,30.978518693683398,22.04862371541036,a,fl,1.5060756030535607,-1.4458809374573403,c,fl
10.26,20.04129663584212,1.4674302663402712,-1.4851814252062339,31.023281157169766,22.060354286410135,a,fl,1.459956816968097,-1.492654874578408,c,fl
10.27,20.006918485840263,1.4144324986968007,-1.5180267303384054,31.091151723839126,21.992497793763953,a,fl,1.381951502908166,-1.5505077261270401,c,fl
10.28,20.051774530783884,1.485566564291418,-1.5016702009336054,31.110331433640642,22.01340602509568,a,fl,1.3765341890971254,-1.610702576127898,c,fl
